facility_name,facility_id,state,measure_id,score,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date,footnote,risk_band,condition
WELLSTAR DOUGLAS MEDICAL CENTER,110184,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WELLSTAR DOUGLAS MEDICAL CENTER,110184,GA,READM-30-AMI-HRRP,1.0738,15.7822,14.6972,54.0,12.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
FLINT RIVER COMMUNITY HOSPITAL,110190,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-PN-HRRP,1.0715,18.167,16.9548,260.0,52.0,2020-07-01,2023-06-30,,High,Pneumonia
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-HIP-KNEE-HRRP,0.8838,5.8158,6.5807,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-HF-HRRP,1.0938,22.2675,20.3572,501.0,118.0,2020-07-01,2023-06-30,,High,Heart Failure
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-COPD-HRRP,1.0237,19.1688,18.7251,102.0,21.0,2020-07-01,2023-06-30,,Elevated,COPD
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PIEDMONT HENRY HOSPITAL,110191,GA,READM-30-AMI-HRRP,0.9564,12.5908,13.1647,,,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-PN-HRRP,1.1183,17.7938,15.9121,210.0,45.0,2020-07-01,2023-06-30,,High,Pneumonia
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-HF-HRRP,1.0245,19.2971,18.8358,240.0,48.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-COPD-HRRP,1.0541,18.2348,17.2992,81.0,18.0,2020-07-01,2023-06-30,,High,COPD
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PIEDMONT EASTSIDE MEDICAL CENTER,110192,GA,READM-30-AMI-HRRP,0.9633,13.3425,13.8503,96.0,11.0,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-PN-HRRP,0.9901,13.7689,13.9061,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
DONALSONVILLE HOSPITAL INC,110194,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-PN-HRRP,0.9793,14.2198,14.5199,291.0,40.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-HF-HRRP,1.0021,18.7134,18.6741,229.0,43.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-COPD-HRRP,1.0866,16.537,15.2197,37.0,11.0,2020-07-01,2023-06-30,,High,COPD
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WELLSTAR NORTH FULTON MEDICAL CENTER,110198,GA,READM-30-AMI-HRRP,1.038,11.5841,11.1599,80.0,11.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-PN-HRRP,0.957,14.3857,15.0316,194.0,25.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-HIP-KNEE-HRRP,1.0387,5.9685,5.7459,,,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-HF-HRRP,0.976,18.425,18.8782,172.0,30.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-COPD-HRRP,0.994,19.6581,19.7777,63.0,12.0,2020-07-01,2023-06-30,,Moderate,COPD
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PIEDMONT COLUMBUS REGIONAL NORTHSIDE,110200,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-PN-HRRP,0.9287,12.549,13.5118,,,2020-07-01,2023-06-30,,Low,Pneumonia
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-HF-HRRP,1.0974,19.6773,17.9309,89.0,24.0,2020-07-01,2023-06-30,,High,Heart Failure
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
PIEDMONT MACON NORTH HOSPITAL,110201,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
TURNING POINT HOSPITAL,110209,GA,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,5,,Pneumonia
TURNING POINT HOSPITAL,110209,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
TURNING POINT HOSPITAL,110209,GA,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,5,,Heart Failure
TURNING POINT HOSPITAL,110209,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,5,,COPD
TURNING POINT HOSPITAL,110209,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
TURNING POINT HOSPITAL,110209,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-PN-HRRP,1.0784,17.0412,15.803,457.0,83.0,2020-07-01,2023-06-30,,High,Pneumonia
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-HIP-KNEE-HRRP,1.1365,5.976,5.2581,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-HF-HRRP,1.0656,20.4008,19.1442,679.0,143.0,2020-07-01,2023-06-30,,High,Heart Failure
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-COPD-HRRP,1.0668,19.2048,18.0028,125.0,28.0,2020-07-01,2023-06-30,,High,COPD
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PIEDMONT FAYETTE HOSPITAL,110215,GA,READM-30-AMI-HRRP,0.9389,11.9238,12.6996,159.0,16.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-PN-HRRP,0.9173,14.5222,15.8316,260.0,32.0,2020-07-01,2023-06-30,,Low,Pneumonia
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-HF-HRRP,0.9986,19.7239,19.7515,254.0,50.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-COPD-HRRP,0.9819,15.6516,15.9398,,,2020-07-01,2023-06-30,,Moderate,COPD
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
PIEDMONT MOUNTAINSIDE HOSPITAL INC,110225,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-PN-HRRP,0.969,14.1163,14.5676,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-HF-HRRP,1.0771,20.2287,18.7804,73.0,20.0,2020-07-01,2023-06-30,,High,Heart Failure
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
EMORY HILLANDALE HOSPITAL,110226,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-PN-HRRP,1.0512,16.6506,15.8393,268.0,48.0,2020-07-01,2023-06-30,,High,Pneumonia
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-HIP-KNEE-HRRP,0.9373,4.4439,4.741,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-HF-HRRP,0.9673,19.8076,20.4781,436.0,84.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-COPD-HRRP,1.05,20.405,19.4328,88.0,21.0,2020-07-01,2023-06-30,,High,COPD
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
"PIEDMONT NEWNAN HOSPITAL, INC",110229,GA,READM-30-AMI-HRRP,0.9777,13.7738,14.0881,95.0,12.0,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-PN-HRRP,0.9812,15.4257,15.7208,300.0,45.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-HIP-KNEE-HRRP,1.0762,6.039,5.6115,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-HF-HRRP,1.0162,19.3558,19.047,330.0,65.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-COPD-HRRP,1.01,17.8597,17.6836,,,2020-07-01,2023-06-30,,Elevated,COPD
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
EMORY JOHNS CREEK HOSPITAL,110230,GA,READM-30-AMI-HRRP,0.9648,13.1179,13.5964,,,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-HIP-KNEE-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Hip/Knee Replacement
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",110233,GA,READM-30-AMI-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Acute Myocardial Infarction
SGMC BERRIEN CAMPUS,110234,GA,READM-30-PN-HRRP,,,,,,2020-07-01,2023-06-30,1,,Pneumonia
SGMC BERRIEN CAMPUS,110234,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
SGMC BERRIEN CAMPUS,110234,GA,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
SGMC BERRIEN CAMPUS,110234,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
SGMC BERRIEN CAMPUS,110234,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
SGMC BERRIEN CAMPUS,110234,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-PN-HRRP,0.9704,13.6687,14.0857,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-HF-HRRP,1.0093,17.8005,17.6371,,,2020-07-01,2023-06-30,,Elevated,Heart Failure
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
CHI MEMORIAL HOSPITAL- GEORGIA,110236,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,5,,Acute Myocardial Infarction
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-PN-HRRP,0.9476,13.0034,13.723,,,2020-07-01,2023-06-30,,Low,Pneumonia
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-HF-HRRP,0.9824,17.1611,17.4684,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-COPD-HRRP,0.9849,15.5128,15.751,,,2020-07-01,2023-06-30,,Moderate,COPD
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,GA,READM-30-AMI-HRRP,,,,0.0,,2020-07-01,2023-06-30,7,,Acute Myocardial Infarction
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-PN-HRRP,1.0095,16.9499,16.7909,126.0,22.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-HF-HRRP,0.9687,18.3291,18.9221,83.0,13.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-COPD-HRRP,1.0744,21.1034,19.6428,40.0,13.0,2020-07-01,2023-06-30,,High,COPD
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
NORTHSIDE HOSPITAL DULUTH,110252,GA,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-PN-HRRP,1.0598,16.2449,15.3281,573.0,97.0,2020-07-01,2023-06-30,,High,Pneumonia
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-HIP-KNEE-HRRP,1.2636,6.1152,4.8395,,,2020-07-01,2023-06-30,,High,Hip/Knee Replacement
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-HF-HRRP,0.8865,17.3786,19.6026,612.0,98.0,2020-07-01,2023-06-30,,Low,Heart Failure
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-COPD-HRRP,0.9852,15.5427,15.7764,115.0,17.0,2020-07-01,2023-06-30,,Moderate,COPD
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-CABG-HRRP,1.0076,11.0855,11.0015,115.0,13.0,2020-07-01,2023-06-30,,Elevated,CABG
THE QUEENS MEDICAL CENTER,120001,HI,READM-30-AMI-HRRP,1.0712,16.0086,14.9443,285.0,49.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-PN-HRRP,0.9282,14.0649,15.1521,163.0,18.0,2020-07-01,2023-06-30,,Low,Pneumonia
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-HF-HRRP,0.9527,15.9084,16.6976,140.0,19.0,2020-07-01,2023-06-30,,Low,Heart Failure
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-COPD-HRRP,0.9527,15.1759,15.9295,,,2020-07-01,2023-06-30,,Low,COPD
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
MAUI MEMORIAL MEDICAL CENTER,120002,HI,READM-30-AMI-HRRP,0.9981,11.9602,11.9834,,,2020-07-01,2023-06-30,,Moderate,Acute Myocardial Infarction
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-PN-HRRP,0.9473,13.5053,14.2565,,,2020-07-01,2023-06-30,,Low,Pneumonia
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,5,,Hip/Knee Replacement
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-HF-HRRP,,,,,,2020-07-01,2023-06-30,1,,Heart Failure
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WAHIAWA GENERAL HOSPITAL,120004,HI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
HILO MEDICAL CENTER,120005,HI,READM-30-PN-HRRP,0.9532,13.6973,14.3695,242.0,30.0,2020-07-01,2023-06-30,,Low,Pneumonia
HILO MEDICAL CENTER,120005,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
HILO MEDICAL CENTER,120005,HI,READM-30-HF-HRRP,0.9839,17.0496,17.3291,247.0,41.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
HILO MEDICAL CENTER,120005,HI,READM-30-COPD-HRRP,1.0435,14.0372,13.4524,61.0,11.0,2020-07-01,2023-06-30,,High,COPD
HILO MEDICAL CENTER,120005,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
HILO MEDICAL CENTER,120005,HI,READM-30-AMI-HRRP,1.0709,11.7088,10.9333,135.0,19.0,2020-07-01,2023-06-30,,High,Acute Myocardial Infarction
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-PN-HRRP,1.0749,17.5194,16.2993,183.0,37.0,2020-07-01,2023-06-30,,High,Pneumonia
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-HIP-KNEE-HRRP,1.0104,4.6026,4.5551,,,2020-07-01,2023-06-30,,Elevated,Hip/Knee Replacement
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-HF-HRRP,1.0022,19.6278,19.5843,96.0,19.0,2020-07-01,2023-06-30,,Elevated,Heart Failure
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-COPD-HRRP,1.0376,17.6124,16.9746,,,2020-07-01,2023-06-30,,Elevated,COPD
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
ADVENTIST HEALTH CASTLE,120006,HI,READM-30-AMI-HRRP,0.9405,13.7744,14.6453,145.0,17.0,2020-07-01,2023-06-30,,Low,Acute Myocardial Infarction
KUAKINI MEDICAL CENTER,120007,HI,READM-30-PN-HRRP,1.0089,14.957,14.8245,210.0,32.0,2020-07-01,2023-06-30,,Elevated,Pneumonia
KUAKINI MEDICAL CENTER,120007,HI,READM-30-HIP-KNEE-HRRP,0.805,3.3064,4.1075,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
KUAKINI MEDICAL CENTER,120007,HI,READM-30-HF-HRRP,0.9651,18.018,18.67,108.0,17.0,2020-07-01,2023-06-30,,Moderate,Heart Failure
KUAKINI MEDICAL CENTER,120007,HI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
KUAKINI MEDICAL CENTER,120007,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
KUAKINI MEDICAL CENTER,120007,HI,READM-30-AMI-HRRP,0.999,14.4488,14.4625,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-PN-HRRP,1.0387,14.932,14.3751,,,2020-07-01,2023-06-30,,Elevated,Pneumonia
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-HF-HRRP,0.9743,18.157,18.635,,,2020-07-01,2023-06-30,,Moderate,Heart Failure
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,1,,CABG
KAISER FOUNDATION HOSPITAL,120011,HI,READM-30-AMI-HRRP,1.0165,12.9061,12.6966,,,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-PN-HRRP,0.9628,12.7436,13.2355,,,2020-07-01,2023-06-30,,Moderate,Pneumonia
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-HF-HRRP,1.0538,17.6521,16.7511,127.0,26.0,2020-07-01,2023-06-30,,High,Heart Failure
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-COPD-HRRP,,,,,,2020-07-01,2023-06-30,1,,COPD
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
WILCOX MEMORIAL HOSPITAL,120014,HI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-PN-HRRP,1.0589,14.2647,13.4718,107.0,19.0,2020-07-01,2023-06-30,,High,Pneumonia
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-HF-HRRP,1.0553,16.9791,16.0899,67.0,15.0,2020-07-01,2023-06-30,,High,Heart Failure
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-COPD-HRRP,0.9933,13.6957,13.7876,,,2020-07-01,2023-06-30,,Moderate,COPD
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-CABG-HRRP,,,,,,2020-07-01,2023-06-30,5,,CABG
KONA COMMUNITY HOSPITAL,120019,HI,READM-30-AMI-HRRP,,,,,,2020-07-01,2023-06-30,1,,Acute Myocardial Infarction
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-PN-HRRP,0.9056,12.6932,14.0162,240.0,24.0,2020-07-01,2023-06-30,,Low,Pneumonia
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-HIP-KNEE-HRRP,0.9531,4.8859,5.1263,,,2020-07-01,2023-06-30,,Low,Hip/Knee Replacement
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-HF-HRRP,0.8412,15.0681,17.913,230.0,23.0,2020-07-01,2023-06-30,,Low,Heart Failure
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-COPD-HRRP,1.0438,16.5052,15.812,,,2020-07-01,2023-06-30,,High,COPD
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-CABG-HRRP,0.9089,9.2856,10.2166,,,2020-07-01,2023-06-30,,Low,CABG
STRAUB CLINIC AND HOSPITAL,120022,HI,READM-30-AMI-HRRP,1.0099,12.85,12.724,152.0,20.0,2020-07-01,2023-06-30,,Elevated,Acute Myocardial Infarction
PALI MOMI MEDICAL CENTER,120026,HI,READM-30-PN-HRRP,0.9716,14.0352,14.4458,320.0,43.0,2020-07-01,2023-06-30,,Moderate,Pneumonia
PALI MOMI MEDICAL CENTER,120026,HI,READM-30-HIP-KNEE-HRRP,,,,,,2020-07-01,2023-06-30,1,,Hip/Knee Replacement
